,index,age,gender_code,security_no,region_category,membership_category,joining_date,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score,gender
4455,4464,30,0,1,1625,390,5,1571,1,1182,1307,1167,1,11,151.08,315,744.15,1912,1524,1746,1746,603,0,1
6046,6058,13,1,1,1368,420,6,1423,1631,1160,402,1167,1,21,210.46,115,724.45,1912,1524,1754,458,588,0,0
4809,4818,27,1,1,1625,744,2,1423,1631,1160,1307,1157,1,17,94.32,1,540.24,1588,1976,1746,1746,613,1,0
4488,4497,27,0,1,1625,656,4,1571,1,1158,1307,1176,1,12,512.18,94,1062.4422439999998,1912,1524,1754,440,554,1,1
4602,4611,22,1,1,507,765,6,506,1,1158,519,1176,1,13,34.48,116,712.24,1588,1976,1746,1746,590,1,0
1553,1555,34,0,1,1368,744,8,506,2,1182,1307,1176,1,11,75.59,115,622.53,1588,1976,1746,1746,613,1,1
4763,4772,53,0,1,1368,765,4,1423,1631,1160,1272,1157,1,16,33.23,137,923.7742622000002,1588,1976,1754,418,590,1,1
4531,4540,38,0,1,1368,765,4,1423,1631,1160,1272,1157,1,7,223.43,123,657.6,1912,1524,1746,1746,588,1,1
3725,3734,29,1,1,1368,656,6,1423,1631,1158,1272,1167,1,10,39.03,116,611.54,1912,1524,1754,440,588,1,0
6059,6071,37,1,1,507,656,2,1571,1,1160,1307,1176,1,8,153.05,94,782.75,1912,1524,1746,1746,588,0,0
2311,2317,48,0,1,1625,744,5,1571,1,1182,1272,1167,1,15,169.22,134,196.9930011,1588,1976,1746,1746,554,1,1
2239,2245,34,1,1,1625,525,2,1571,1,1160,402,1167,1,9,338.62,104,641.82,1912,1524,1746,1746,613,1,0
3458,3467,44,0,1,1625,744,4,1423,1631,1160,1307,1157,1,11,151.21,126,861.7969130000001,1912,1524,1746,1746,554,1,1
2604,2611,62,0,1,1625,390,3,1423,1631,1160,1307,1167,1,11,216.68,144,745.03,1588,1976,1746,1746,139,0,1
3372,3381,39,0,1,1625,656,3,1571,1,1160,519,1176,1,13,619.77,1,649.29,1912,1976,1746,1746,554,1,1
5510,5522,36,1,1,1368,390,3,506,2,1158,519,1176,1,10,405.71,89,425.54842,1912,1976,1746,1746,554,0,0
5677,5689,54,0,1,1625,765,5,1423,1631,1182,1272,1176,1,7,32.05,123,631.95,1912,1524,1746,1746,588,1,1
1343,1345,63,0,1,507,656,4,1423,1631,1160,1272,1157,1,-999,96.03,144,764.37,1588,1976,1746,1746,588,0,1
2419,2426,44,0,1,1625,744,7,1571,1,1160,1307,1157,1,9,586.32,113,589.87,1912,1524,1746,1746,603,1,1
2539,2546,47,0,1,1625,390,1,1423,1631,1158,1307,1176,1,25,30.46,137,770.28,1588,1976,1754,440,554,0,1
336,336,60,1,1,1368,390,4,1423,1631,1182,519,1167,1,8,95.89,126,754.13,1588,1976,1754,418,613,0,0
5101,5111,16,0,1,1625,744,3,1571,1,1160,519,1157,1,20,447.19,134,634.3,1912,1976,1754,438,603,1,1
4622,4631,61,0,1,1368,525,4,1571,1,1160,402,1157,1,16,531.99,115,760.66,1912,1976,1746,1746,590,0,1
5708,5720,10,0,1,1368,656,7,1571,2,1158,1272,1167,1,9,38.1,126,640.97,1912,1524,1754,418,603,1,1
5060,5070,37,1,1,1625,765,6,1571,1,1158,519,1157,1,8,51.33,107,570.32,1588,1976,1746,1746,590,1,0
4895,4904,56,1,1,1625,765,1,1571,1,1182,519,1176,1,17,56.91,101,663.65,1912,1524,1746,1746,588,1,0
1400,1402,16,0,1,1625,525,5,1423,1631,1182,1307,1176,1,12,32.61,127,704.02,1912,1524,1746,1746,588,1,1
606,606,59,1,1,1625,765,3,1571,1,1182,1272,1176,1,16,148.71,1,331.0992525,1588,1976,1754,438,554,1,0
827,827,45,0,1,1368,765,1,1571,1,1182,1307,1176,1,7,576.73,137,512.69,1912,1524,1746,1746,554,1,1
1393,1395,37,0,1,1368,765,2,1571,1,1160,519,1176,2,8,1020.3,107,509.69,1912,1524,1754,418,613,1,1
4989,4998,33,1,1,1368,390,8,1423,1631,1182,1307,1167,1,20,50.35,315,1032.984363,1912,1524,1746,1746,613,0,0
2294,2300,31,0,1,1368,656,5,1571,1,1160,1272,1176,1,6,453.54,134,758.21,1588,1976,1746,1746,139,0,1
2321,2327,37,1,1,1625,765,4,1571,1,1160,1307,1176,1,5,281.63,133,872.1147332,1912,1524,1746,1746,554,1,0
3517,3526,50,1,1,1368,656,5,1423,1631,1182,1307,1176,1,12,142.59,116,633.78,1912,1524,1746,1746,590,1,0
4304,4313,35,1,1,507,525,3,1571,1,1160,1307,1176,1,19,96.74,137,713.49,1588,1976,1754,458,590,1,0
5671,5683,42,0,1,1368,744,2,1571,2,1182,1307,1157,1,5,279.88,1,569.11,1912,1976,1746,1746,554,1,1
6321,6335,53,0,1,1368,420,5,1571,1,1158,1272,1176,1,3,73.45,121,720.14,1912,1524,1746,1746,588,0,1
3493,3502,61,1,1,507,420,5,1423,1631,1160,1307,1176,1,18,86.26,116,725.37,1912,1524,1746,1746,155,0,0
3490,3499,25,1,1,1368,525,6,1423,1631,1158,1307,1157,1,16,31.99,126,662.78,1912,1524,1746,1746,590,1,0
4703,4712,10,0,1,1368,656,5,1423,1631,1182,1307,1176,1,6,148.62,119,96.14486686,1912,1524,1754,458,125,0,1
3563,3572,30,0,1,507,765,3,1571,1631,1160,1307,1157,1,23,63.05,315,237.682638,1588,1976,1746,1746,588,1,1
4551,4560,51,0,1,1368,420,4,1423,1631,1160,1307,1176,1,-999,103.01,113,744.06,1588,1976,1754,440,590,0,1
3274,3283,27,0,1,1625,744,5,1571,1,1160,1272,1167,1,15,261.11,134,564.68,1588,1976,1754,458,613,0,1
2612,2619,14,0,1,1625,420,7,1423,1631,1160,1272,1176,1,17,-1609.094881,123,755.89,1912,1524,1754,458,590,0,1
2582,2589,18,1,1,1368,525,3,506,1,1160,1307,1167,1,21,33.5,116,763.53,1588,1976,1754,458,590,0,0
6557,6571,37,1,1,1625,744,2,1423,1631,1158,1272,1167,1,14,221.79,127,626.6,1588,1976,1746,1746,588,1,0
1689,1692,17,1,1,507,390,3,1571,1,1158,1307,1157,1,9,1066.72,121,756.59,1912,1524,1754,438,590,0,0
4948,4957,64,1,1,1368,390,4,1423,1631,1182,1272,1167,1,19,33.68,126,799.55,1588,1976,1746,1746,588,0,0
4599,4608,34,1,1,1625,420,3,1423,1631,1160,519,1176,1,24,-984.4936887,115,799.11,1912,1524,1746,1746,603,0,0
5900,5912,63,1,1,1625,765,5,1571,1,1158,1272,1176,1,1,62.27,126,707.42,1588,1976,1746,1746,613,1,0
5330,5342,41,0,1,1625,420,4,1571,1,1182,1272,1157,1,11,594.04,126,797.87,1912,1524,1746,1746,590,0,1
6488,6502,41,0,1,507,744,4,1571,1,1158,1272,1157,1,11,39.67,104,1015.556639,1912,1524,1746,1746,603,1,1
4693,4702,32,1,1,1625,744,3,506,1631,1160,519,1167,1,15,100.07,115,598.99,1912,1524,1754,458,588,1,0
5682,5694,43,0,1,1368,744,4,1423,1631,1158,1272,1167,1,9,33.38,126,655.73,1912,1524,1754,438,603,1,1
1144,1146,30,1,1,1368,420,2,1423,1631,1160,519,1167,1,3,163.46,137,747.36,1588,1976,1746,1746,554,0,0
2856,2863,41,1,1,1368,744,15,1423,1631,1158,1272,1176,1,19,33.28,132,694.3,1588,1976,1754,438,554,1,0
6310,6324,45,1,1,1368,765,2,1423,1631,1182,1307,1167,1,13,32.68,122,678.69,1588,1976,1754,438,588,1,0
3251,3259,54,1,1,1368,656,4,1571,1,1158,1307,1176,1,19,95.59,123,708.48,1588,1976,1754,440,590,1,0
957,958,49,1,1,1625,744,6,1423,1631,1158,1272,1176,2,19,-780.9671756,127,502.06,1588,1976,1746,1746,613,1,0
5954,5966,62,0,1,1625,744,1,1423,1631,1182,1307,1167,1,16,494.69,315,1218.1551880000002,1912,1524,1746,1746,590,0,1
3525,3534,46,0,1,1368,656,5,1423,1631,1160,1307,1176,1,19,75.89,123,701.53,1588,1976,1754,438,155,0,1
2940,2947,28,0,1,1368,525,1,1571,1,1182,1272,1167,1,11,1610.549949,115,793.97,1912,1524,1754,418,603,0,1
2286,2292,43,1,1,1368,656,4,1571,2,1182,519,1176,1,7,725.58,133,714.45,1912,1976,1754,438,139,0,0
1256,1258,11,0,1,1625,744,4,506,1631,1182,402,1167,1,8,383.88,137,570.96,1588,1976,1746,1746,603,1,1
3851,3860,51,0,1,1368,390,15,1571,1,1182,1272,1167,1,23,217.45,1,1039.111923,1588,1976,1746,1746,133,0,1
4285,4294,47,0,1,1625,420,3,1423,1631,1158,1307,1167,1,5,139.24,107,732.29,1912,1524,1754,438,554,0,1
2581,2588,12,1,1,1625,765,3,1571,1,1160,1272,1176,1,-999,93.94,137,946.4671068,1588,1976,1754,438,603,0,0
2762,2769,60,1,1,507,525,7,1423,1631,1160,1307,1167,1,19,33.72,134,774.59,1588,1976,1754,440,590,0,0
2036,2042,61,1,1,1625,390,4,1423,1631,1158,1272,1157,1,6,433.4,126,749.67,1912,1524,1754,418,603,0,0
2864,2871,34,1,1,1625,744,6,1571,1,1160,1272,1157,1,17,30.04,113,588.3,1588,1976,1754,458,588,1,0
3667,3676,38,0,1,1625,390,3,1423,1631,1182,1272,1167,1,21,216.94,127,753.85,1588,1976,1754,440,603,0,1
4642,4651,43,0,1,1625,525,3,1423,1631,1182,1272,1176,1,25,50.65,137,792.11,1588,1976,1754,438,590,0,1
5445,5457,55,0,1,1368,525,4,1423,1631,1158,519,1167,1,3,32.16,144,643.95,1588,1976,1754,440,554,1,1
6209,6222,61,1,1,1625,390,3,1571,1,1182,1307,1176,1,-999,291.88,107,787.79,1912,1524,1754,458,554,0,0
3411,3420,34,0,1,1625,765,3,1571,1,1158,1307,1176,1,23,206.93,113,602.23,1912,1524,1754,458,590,1,1
557,557,55,0,1,1625,525,4,506,1631,1160,1272,1157,1,22,83.74,126,726.3,1588,1976,1746,1746,133,0,1
1629,1631,29,1,1,1368,765,2,1571,1,1158,519,1176,1,13,1053.7823640000001,315,669.93,1912,1524,1754,438,613,1,0
425,425,57,0,1,1368,390,3,1423,1631,1158,1307,1167,1,12,400.2,133,839.0,1912,1524,1746,1746,155,0,1
5193,5205,31,1,1,1625,744,2,1423,1631,1160,1272,1167,1,7,354.03,126,977.6755942,1588,1976,1746,1746,613,1,0
4066,4075,49,1,1,1368,525,2,1423,1631,1182,402,1176,2,15,369.08,134,680.04,1588,1976,1754,440,613,1,0
3009,3017,10,0,1,1625,656,7,1571,2,1182,402,1176,1,2,684.29,144,619.36,1912,1976,1754,418,603,1,1
2503,2510,43,1,1,1625,744,4,506,1,1158,519,1167,1,22,401.84,119,1062.539672,1912,1976,1746,1746,613,1,0
6519,6533,60,1,1,1625,420,5,1571,2,1158,1307,1167,1,14,95.4,121,765.47,1912,1524,1754,418,590,0,0
486,486,39,1,1,507,420,5,1571,1,1182,1272,1176,1,18,110.72,133,720.15,1588,1976,1746,1746,613,0,0
1943,1947,30,1,1,1625,656,4,1423,1631,1182,1307,1167,1,23,322.55,121,708.4,1912,1524,1746,1746,613,1,0
3829,3838,40,0,1,1368,525,5,1571,1,1160,1272,1167,1,10,31.35,93,705.92,1912,1524,1746,1746,613,1,1
5107,5117,13,1,1,1368,525,5,506,1,1158,519,1157,1,17,-943.5113729000001,20,755.76,1588,1976,1754,438,125,0,0
5829,5841,13,1,1,1368,390,5,1571,1,1158,1307,1167,1,15,1364.479789,117,741.54,1588,1976,1754,458,554,0,0
3261,3269,58,0,1,1625,765,4,1423,1631,1158,1272,1157,1,8,-625.2307951,132,675.47,1912,1976,1746,1746,613,1,1
3361,3370,17,1,1,1368,420,5,506,1,1158,1272,1176,1,13,211.68,104,752.2,1588,1976,1746,1746,554,0,0
2509,2516,60,1,1,1625,420,5,1423,1631,1160,1307,1176,1,11,375.61,137,775.75,1912,1976,1746,1746,133,0,0
3760,3769,29,0,1,1625,656,6,1571,2,1160,402,1157,1,12,743.89,134,798.56,1588,1976,1746,1746,133,0,1
3060,3068,63,0,1,1625,656,9,1571,1,1182,1272,1157,1,12,34.35,119,607.52,1588,1976,1754,440,603,1,1
5624,5636,15,0,1,1625,656,3,1571,1,1182,1272,1167,1,11,149.01,93,885.3852071,1588,1976,1746,1746,554,1,1
4127,4136,31,1,1,1625,765,4,1423,1631,1160,1272,1157,1,12,416.62,144,668.67,1912,1976,1746,1746,603,1,0
6432,6446,33,1,1,1368,420,6,1423,1631,1182,1272,1176,1,19,193.83,121,409.37061800000004,1588,1976,1746,1746,590,0,0
927,927,56,0,1,1368,525,4,1423,1631,1160,1272,1176,1,8,50.53,131,768.95,1588,1976,1746,1746,590,0,1
2345,2351,44,1,1,1625,525,6,1571,1631,1182,1272,1157,1,3,862.65,123,669.93,1588,1976,1746,1746,603,1,0
1130,1132,33,1,1,1625,656,4,1423,1631,1158,1307,1157,1,15,165.5,127,707.94,1588,1976,1754,418,588,1,0
4236,4245,15,1,1,507,744,2,1423,1631,1158,1307,1157,1,21,36.56,122,668.65,1912,1524,1746,1746,554,1,0
1990,1994,10,0,1,507,420,3,1423,1631,1160,1307,1176,1,2,60.34,315,815.61,1588,1976,1754,458,139,0,1
2821,2828,52,1,1,1625,390,3,1571,1,1182,1272,1167,1,5,57.83,27,788.1,1912,1524,1746,1746,133,0,0
1591,1593,59,0,1,1625,765,4,1423,1631,1158,519,1167,1,14,112.8,115,694.89,1912,1524,1754,438,588,1,1
773,773,16,1,1,1368,420,8,1571,1,1158,1272,1176,1,21,578.9,93,760.08,1588,1976,1746,1746,554,0,0
1445,1447,52,0,1,1368,656,3,1423,1631,1182,1272,1176,1,14,73.55,131,725.053052,1588,1976,1754,458,603,1,1
1094,1096,10,0,1,1625,656,6,1571,1,1158,402,1167,1,-999,511.76,115,469.664788,1912,1524,1754,458,554,1,1
3269,3277,35,1,1,507,390,2,1423,1631,1158,1272,1167,1,13,31.68,131,773.5,1912,1524,1754,440,590,0,0
5081,5091,22,0,1,1368,765,4,1571,2,1160,1307,1157,1,10,85.64,315,704.69,1588,1976,1754,418,603,1,1
3301,3310,32,1,1,507,765,6,1571,1,1182,1272,1176,1,8,524.71,126,596.87,1912,1524,1754,458,613,1,0
3010,3018,15,1,1,507,744,4,1571,1,1160,519,1157,1,8,772.28,126,1079.087009,1912,1976,1754,438,613,0,0
1145,1147,18,1,1,1625,420,6,1423,1631,1160,1307,1167,1,11,89.53,23,1085.140433,1588,1976,1746,1746,133,0,0
4504,4513,22,0,1,1625,525,4,1571,1,1158,1272,1157,1,17,1397.23,123,706.11,1912,1976,1754,440,155,0,1
3494,3503,53,1,1,1625,744,6,1423,1631,1160,1272,1176,1,13,-744.4041301,126,624.34,1912,1524,1746,1746,590,1,0
1057,1058,58,0,1,1625,744,2,1571,1,1182,1272,1176,1,14,268.18,315,595.11,1912,1524,1754,418,603,1,1
193,193,42,0,1,1368,525,6,1423,1631,1182,1307,1157,1,11,428.35,121,713.42,1588,1976,1746,1746,603,0,1
3113,3121,19,1,1,1625,390,5,1571,2,1158,1272,1167,1,8,38.26,27,518.6868327,1912,1524,1746,1746,125,0,0
3206,3214,44,1,1,1625,390,2,1571,1,1158,1272,1157,1,17,175.63,315,729.59,1588,1976,1754,440,554,0,0
579,579,45,1,1,1625,744,7,1571,1,1158,402,1176,1,21,221.46,131,539.98,1912,1524,1746,1746,554,1,0
6534,6548,30,1,1,1368,744,5,1571,1,1158,1272,1157,1,16,826.4660928,131,660.22,1588,1976,1754,458,588,1,0
5472,5484,52,1,1,1625,765,3,1423,1631,1182,1272,1157,1,10,33.9,115,641.07,1912,1524,1754,458,613,1,0
562,562,20,1,1,1625,656,6,506,1,1182,1272,1167,2,-999,31.96,27,701.27,1912,1524,1754,458,155,0,0
1201,1203,14,1,1,1625,420,5,1423,1631,1160,1307,1167,1,16,103.15,115,364.68883619999997,1588,1976,1746,1746,554,0,0
2133,2139,58,1,1,1625,744,4,506,1631,1182,1272,1176,1,14,179.08,117,503.46,1588,1976,1746,1746,588,1,0
984,985,47,1,1,1625,390,3,506,1,1160,1272,1157,1,15,78.46,123,701.07,1588,1976,1754,440,588,0,0
3182,3190,62,1,1,1625,744,6,506,1,1158,1307,1157,1,8,488.05,131,521.3,1588,1976,1746,1746,588,1,0
3320,3329,18,1,1,1368,744,5,1423,1631,1160,1307,1157,2,13,432.91,104,596.06,1912,1976,1754,418,554,1,0
1813,1816,53,0,1,507,744,2,1423,1631,1160,519,1167,1,17,43.77,133,678.22,1588,1976,1746,1746,613,1,1
4810,4819,48,1,1,1625,765,8,1423,1631,1158,402,1176,1,11,259.96,137,579.5,1912,1524,1754,418,554,1,0
2407,2414,29,0,1,1625,765,4,506,1631,1160,1272,1176,1,15,235.99,132,608.82,1588,1976,1746,1746,603,1,1
3619,3628,59,1,1,1625,420,2,1571,1,1160,519,1176,1,17,540.25,126,208.8943858,1912,1524,1754,438,554,0,0
1035,1036,24,0,1,507,744,4,1571,2,1160,1307,1157,1,12,267.23,134,625.84,1588,1976,1754,418,588,1,1
925,925,62,0,1,1368,525,3,1423,1631,1158,519,1176,1,15,495.81,117,626.45,1588,1976,1754,440,588,1,1
3188,3196,11,0,1,1625,744,3,1571,1,1160,1272,1176,1,15,179.73,315,575.36,1588,1976,1754,440,590,1,1
1807,1810,37,1,1,1368,525,3,1571,1,1182,402,1157,1,15,1682.53,1,1081.058529,1588,1976,1746,1746,603,0,0
478,478,64,0,1,1368,744,7,1571,1,1158,1307,1167,1,15,31.1,107,672.58,1912,1524,1754,440,590,1,1
1193,1195,16,0,1,1625,656,3,1571,1,1160,1307,1157,1,24,110.88,20,736.94,1588,1976,1746,1746,139,0,1
1262,1264,46,0,1,1368,765,3,1423,1631,1158,1272,1167,1,5,259.63,104,570.7,1588,1976,1754,438,613,1,1
3190,3198,42,0,1,1625,420,4,1571,1,1182,1307,1157,2,19,184.29,27,741.74,1588,1976,1746,1746,139,0,1
5237,5249,64,0,1,507,744,3,506,1,1160,1272,1157,1,1,110.79,127,690.27,1588,1976,1754,440,603,1,1
1655,1657,44,1,1,1625,525,2,1423,1631,1158,1272,1157,1,18,160.04,89,651.92,1588,1976,1746,1746,603,1,0
638,638,17,0,1,1368,390,5,1423,1631,1182,1272,1176,1,15,390.94,27,822.23,1588,1976,1746,1746,133,0,1
5917,5929,24,0,1,1368,656,8,1423,1631,1160,402,1157,1,12,351.04,89,714.82,1588,1976,1754,438,554,1,1
9,9,45,0,1,1625,765,3,1423,1631,1182,519,1167,1,10,97.31,101,706.23,1588,1976,1754,440,588,1,1
6556,6570,46,0,1,1368,656,3,1571,1,1158,519,1157,1,22,174.15,94,677.12,1912,1524,1746,1746,554,1,1
1797,1800,62,1,1,1625,765,2,1571,1,1158,402,1176,1,12,590.64,119,113.32395079999999,1912,1976,1754,458,603,1,0
6052,6064,12,1,1,1625,656,1,1571,1,1160,1307,1157,1,10,1187.35,137,1300.8538310000001,1912,1976,1746,1746,133,0,0
3807,3816,23,0,1,1625,765,2,1423,1631,1160,1272,1167,1,19,336.7,315,622.65,1912,1524,1746,1746,603,1,1
5855,5867,48,0,1,1368,765,4,1571,1,1182,519,1167,1,14,144.41,132,710.13,1588,1976,1754,418,554,1,1
5045,5055,60,0,1,1368,525,2,1423,1631,1160,1272,1157,1,-999,253.66,122,710.83,1912,1976,1746,1746,588,1,1
4209,4218,12,0,1,1368,420,2,1571,1,1182,519,1167,1,11,48.95,20,841.04,1912,1524,1754,418,139,0,1
6097,6109,50,1,1,1625,744,9,506,1,1158,402,1176,1,12,470.73,107,551.86,1588,1976,1754,458,590,1,0
4189,4198,19,1,1,507,656,5,1423,1631,1160,1307,1167,1,12,93.41,94,743.76,1912,1524,1754,458,554,0,0
4101,4110,64,0,1,1625,390,8,506,1631,1182,1307,1157,1,16,125.98,144,809.72,1912,1524,1746,1746,139,0,1
3300,3309,35,0,1,1625,656,5,1423,1631,1182,1307,1167,1,2,181.92,119,750.94,1912,1524,1746,1746,139,0,1
2779,2786,44,1,1,507,390,2,1571,2,1182,1272,1157,1,14,31.27,115,1137.028977,1912,1524,1754,458,590,0,0
1927,1931,28,1,1,507,744,8,506,1,1160,1307,1157,1,19,301.96,1,566.35,1588,1976,1754,458,613,1,0
6398,6412,25,1,1,1368,656,2,1423,1631,1158,1272,1167,1,-999,112.78,93,627.59,1912,1524,1754,440,588,1,0
5669,5681,28,0,1,1368,656,2,1571,1,1158,1272,1157,1,8,46.33,23,704.9,1912,1524,1746,1746,155,0,1
4548,4557,52,1,1,1368,744,4,1571,1,1158,1272,1157,1,12,192.46,94,1044.672564,1588,1976,1754,418,588,1,0
4205,4214,33,0,1,1625,420,4,1571,1,1182,1272,1176,1,9,60.26,23,-96.61325894,1912,1524,1746,1746,139,0,1
1909,1913,39,0,1,507,765,4,1571,1,1158,519,1167,1,6,-1062.311331,115,659.76,1912,1524,1754,458,590,1,1
1214,1216,43,0,1,1368,656,2,1423,1631,1158,1307,1176,1,8,113.67,94,730.64,1588,1976,1746,1746,613,0,1
1831,1834,32,1,1,1625,744,4,1571,1,1182,519,1176,1,15,48.57,115,665.6,1912,1524,1754,418,590,1,0
1892,1896,61,0,1,507,744,3,1571,1,1182,1272,1176,1,5,33.39,134,698.11,1912,1524,1746,1746,590,1,1
3085,3093,44,1,1,1368,420,4,1423,1631,1160,519,1157,1,13,-663.4434859,137,726.59,1912,1524,1746,1746,613,0,0
4028,4037,60,1,1,1368,765,4,1571,1,1160,1307,1167,1,11,-1031.433619,126,616.95,1912,1524,1746,1746,554,1,0
1248,1250,29,0,1,1625,656,5,1423,1631,1158,1272,1157,1,10,104.86,315,662.19,1912,1524,1746,1746,554,1,1
4494,4503,49,1,1,1625,420,3,506,1,1182,1272,1167,1,12,172.06,134,764.6,1912,1524,1746,1746,139,0,0
3758,3767,27,1,1,1625,744,3,1423,1631,1182,1272,1167,1,11,59.95,123,1005.3129550000001,1912,1524,1754,438,588,1,0
2172,2178,57,1,1,1625,765,5,1571,1,1160,402,1167,1,12,619.25,115,645.99,1912,1524,1754,438,590,1,0
5131,5141,44,0,1,507,744,5,506,2,1160,1272,1167,1,15,33.67,134,635.0,1588,1976,1746,1746,603,1,1
318,318,33,0,1,1625,744,6,1571,1,1158,1272,1167,1,14,146.24,126,301.54448439999993,1588,1976,1754,458,603,1,1
2154,2160,39,0,1,1368,525,3,1423,1631,1160,1272,1167,1,11,311.13,137,619.25,1912,1976,1754,458,590,1,1
3413,3422,59,1,1,1625,420,4,1571,1,1158,402,1167,1,3,1469.36,123,701.81,1912,1976,1746,1746,603,0,0
1592,1594,22,0,1,1625,765,6,1423,1631,1158,1272,1157,1,5,31.77,117,711.61,1912,1524,1746,1746,588,1,1
2734,2741,34,1,1,1368,390,5,1571,1631,1158,1272,1176,1,18,35.96,94,725.46,1912,1524,1746,1746,588,0,0
4894,4903,54,1,1,507,656,6,506,2,1160,1272,1167,1,18,282.28,119,713.82,1588,1976,1746,1746,133,0,0
4975,4984,57,0,1,507,744,2,1423,1631,1182,1307,1167,1,24,50.42,113,685.76,1588,1976,1746,1746,613,1,1
1391,1393,32,0,1,1368,656,3,1423,1631,1182,519,1157,1,21,76.71,101,733.52,1912,1524,1754,418,588,0,1
5507,5519,12,1,1,1368,765,5,1571,1,1160,1272,1176,1,5,97.54,144,513.11,1912,1524,1754,418,554,1,0
4620,4629,49,0,1,1368,656,1,506,1,1160,1307,1176,1,24,62.39,132,677.9,1588,1976,1754,440,613,1,1
6188,6200,41,1,1,1625,656,6,1571,1,1160,1307,1157,1,2,132.26,122,654.48,1912,1524,1754,440,613,1,0
4114,4123,49,0,1,1625,656,4,1423,1631,1158,1272,1167,1,19,270.84,107,663.32,1912,1524,1754,440,590,1,1
3623,3632,14,1,1,1368,525,3,506,1,1160,1307,1167,1,22,32.96,134,628.92,1588,1976,1754,440,613,1,0
1050,1051,34,1,1,1368,744,3,1423,1631,1160,1307,1157,1,17,482.62,1,536.3,1912,1524,1754,418,603,1,0
2328,2334,17,0,1,1625,525,4,1571,1,1182,402,1176,1,18,251.47,315,677.89,1912,1976,1746,1746,588,1,1
4761,4770,27,1,1,1625,744,7,1423,1631,1160,1307,1176,1,11,1254.978458,116,308.1356057,1912,1524,1746,1746,588,1,0
692,692,40,0,1,1625,765,8,506,1,1182,1307,1167,1,24,114.74,126,513.19,1912,1524,1746,1746,603,1,1
1472,1474,19,1,1,1625,656,5,506,1,1158,1272,1157,1,14,701.62,134,781.83,1912,1976,1746,1746,590,0,0
3375,3384,43,1,1,1368,420,1,1423,1631,1158,402,1176,1,20,418.24,115,741.59,1912,1524,1754,418,588,0,0
582,582,38,1,1,507,390,8,1571,1,1158,1272,1167,1,-999,251.08,117,740.45,1912,1524,1754,458,125,0,0
1276,1278,11,1,1,1368,656,4,1423,1631,1158,1272,1167,1,19,-658.0926953,20,432.9418195,1912,1524,1754,438,125,0,0
4361,4370,19,0,1,1625,765,7,1571,2,1182,1307,1157,1,21,119.76,132,508.82,1588,1976,1754,458,603,1,1
2474,2481,18,0,1,1368,420,3,1423,1631,1182,1307,1157,1,3,168.53,137,743.52,1588,1976,1746,1746,125,0,1
2905,2912,21,1,1,1368,656,4,506,1,1182,1307,1167,1,15,362.55,127,793.8,1588,1976,1746,1746,554,0,0
3203,3211,17,0,1,1368,744,5,1571,1,1182,1272,1157,1,22,31.43,315,566.84,1912,1524,1754,438,603,1,1
4215,4224,19,1,1,1368,420,5,1571,1,1158,1307,1167,1,17,152.83,127,790.16,1588,1976,1754,418,613,0,0
5138,5148,47,0,1,1368,765,4,1571,1,1158,1272,1167,1,18,51.6,116,697.35,1912,1524,1754,458,554,1,1
6163,6175,49,1,1,1625,765,4,1571,1,1158,519,1176,1,16,331.09,116,619.3,1588,1976,1746,1746,588,1,0
399,399,64,1,1,507,390,5,1571,1,1182,519,1176,1,3,327.42,116,755.68,1912,1524,1754,440,603,0,0
4830,4839,52,0,1,1625,525,4,1571,2,1158,1307,1167,1,8,61.87,122,722.04,1912,1524,1746,1746,554,0,1
992,993,53,1,1,1625,765,3,1423,1631,1160,1307,1167,1,13,271.33,144,948.3323319,1912,1524,1746,1746,590,1,0
59,59,35,1,1,1625,420,4,1423,1631,1182,1272,1176,1,12,34.48,132,779.59,1912,1524,1746,1746,613,0,0
160,160,56,0,1,1625,525,3,506,1,1158,1272,1167,1,11,254.72,137,789.3,1912,1976,1746,1746,603,0,1
701,701,55,1,1,1625,656,4,1571,1,1158,519,1157,1,12,34.71,315,626.77,1912,1524,1754,440,590,1,0
2091,2097,39,1,1,1625,656,3,1571,1,1160,1272,1167,1,20,30.93,119,749.89,1588,1976,1746,1746,588,0,0
2745,2752,17,1,1,1368,765,2,1571,2,1158,402,1176,1,17,447.66,115,594.13,1588,1976,1754,440,554,1,0
528,528,40,1,1,1368,420,4,1571,1,1160,1272,1167,1,20,191.65,133,712.31,1588,1976,1754,418,590,0,0
6406,6420,24,0,1,1368,744,2,506,1631,1158,1272,1176,1,14,135.32,121,640.7,1912,1524,1746,1746,603,0,1
1891,1895,15,0,1,1625,744,3,1423,1631,1158,1272,1157,1,13,34.42,123,694.95,1912,1524,1754,418,603,0,1
529,529,17,1,1,1625,744,5,1571,1,1182,1272,1167,1,22,-1116.963235,1,535.59,1588,1976,1754,440,554,1,0
5485,5497,25,1,1,1625,525,9,1571,1,1182,1307,1176,1,18,274.44,144,750.69,1912,1524,1746,1746,133,0,0
6500,6514,51,0,1,1368,390,7,1423,1631,1182,1307,1167,1,20,243.72,123,776.07,1912,1976,1746,1746,155,0,1
